,time,x_5s,y_5s,z_5s
14517,2019-11-15 01:24:26,0.02109375,0.0,-1.0
14521,2019-11-15 01:24:28,0.01953125,0.0,-1.0
14524,2019-11-15 01:24:29,0.01953125,0.0,-1.0
14528,2019-11-15 01:24:30,0.01953125,0.0,-1.0
14532,2019-11-15 01:24:31,0.01953125,0.0,-1.0
14536,2019-11-15 01:24:32,0.01953125,-0.0015625,-1.0
14543,2019-11-15 01:24:35,0.01953125,-0.0015625,-1.0
14547,2019-11-15 01:24:36,0.01953125,-0.0015625,-1.0
14551,2019-11-15 01:24:37,0.01953125,-0.0015625,-1.0
14555,2019-11-15 01:24:39,0.01953125,-0.0015625,-1.0015625
14558,2019-11-15 01:24:41,0.01953125,0.0,-1.0015625
14562,2019-11-15 01:24:42,0.01953125,0.0,-1.0015625
14565,2019-11-15 01:24:43,0.01953125,0.0,-1.0015625
14569,2019-11-15 01:24:44,0.01953125,0.0,-1.0015625
14573,2019-11-15 01:24:45,0.01953125,0.0,-0.99765625
14576,2019-11-15 01:24:46,0.01953125,0.0,-0.99765625
14580,2019-11-15 01:24:48,0.01953125,0.0,-0.99765625
14584,2019-11-15 01:24:49,0.01953125,0.0,-0.99765625
14588,2019-11-15 01:24:50,0.01953125,0.0,-0.9953125
14591,2019-11-15 01:24:51,0.01953125,0.0,-0.99765625
14595,2019-11-15 01:24:53,0.01953125,0.0,-0.99765625
14599,2019-11-15 01:24:54,0.01953125,0.0,-0.99765625
14603,2019-11-15 01:24:55,0.01953125,0.0,-0.99765625
14607,2019-11-15 01:24:56,0.01953125,0.0,-1.0
14611,2019-11-15 01:24:58,0.02109375,-0.0015625,-1.0
14615,2019-11-15 01:24:59,0.02109375,-0.0015625,-1.0
14618,2019-11-15 01:25:00,0.02109375,-0.0015625,-1.0
14622,2019-11-15 01:25:01,0.02109375,-0.0015625,-0.99765625
14626,2019-11-15 01:25:02,0.02109375,-0.0015625,-0.99765625
14630,2019-11-15 01:25:04,0.01953125,0.0,-0.99765625
14634,2019-11-15 01:25:05,0.01953125,0.0,-0.99765625
14638,2019-11-15 01:25:06,0.01953125,0.0,-0.99765625
14642,2019-11-15 01:25:07,0.01953125,-0.0015625,-1.0
14646,2019-11-15 01:25:08,0.01953125,-0.0015625,-1.0
14650,2019-11-15 01:25:10,0.01953125,-0.0015625,-1.0
14654,2019-11-15 01:25:11,0.01953125,-0.0015625,-1.0
14657,2019-11-15 01:25:12,0.01953125,-0.0015625,-1.0
14660,2019-11-15 01:25:13,0.01953125,0.0,-1.0
14664,2019-11-15 01:25:15,0.01953125,0.0,-1.0
14668,2019-11-15 01:25:16,0.0171875,0.0,-1.0
14672,2019-11-15 01:25:17,0.0171875,0.0,-1.0
14675,2019-11-15 01:25:18,0.0171875,0.0,-1.0015625
14679,2019-11-15 01:25:19,0.0171875,0.0,-1.0015625
14683,2019-11-15 01:25:21,0.0171875,0.0,-1.0015625
14686,2019-11-15 01:25:22,0.01953125,0.0,-1.0015625
14690,2019-11-15 01:25:23,0.01953125,0.0,-1.0015625
14694,2019-11-15 01:25:24,0.01953125,0.0,-1.0
14698,2019-11-15 01:25:26,0.01953125,0.0,-1.0
14702,2019-11-15 01:25:27,0.01953125,0.0,-1.0
14705,2019-11-15 01:25:28,0.01953125,0.0,-1.0
14709,2019-11-15 01:25:29,0.01953125,0.0,-1.0
14713,2019-11-15 01:25:30,0.01953125,0.0,-0.99765625
14717,2019-11-15 01:25:32,0.01953125,0.0,-0.99765625
14721,2019-11-15 01:25:33,0.01953125,0.0,-0.99765625
14725,2019-11-15 01:25:34,0.01953125,0.0,-0.99765625
14729,2019-11-15 01:25:35,0.01953125,0.0,-0.99765625
14734,2019-11-15 01:25:37,0.01953125,0.0,-1.0
14738,2019-11-15 01:25:38,0.01953125,0.0,-1.0
14742,2019-11-15 01:25:39,0.01953125,0.0,-1.0
14746,2019-11-15 01:25:40,0.01953125,0.0,-0.99765625
14750,2019-11-15 01:25:42,0.01953125,0.0,-0.99765625
14753,2019-11-15 01:25:43,0.01953125,0.0,-0.99765625
14757,2019-11-15 01:25:44,0.01953125,0.0,-0.99765625
14761,2019-11-15 01:25:45,0.01953125,0.0,-0.9953125
14765,2019-11-15 01:25:46,0.01953125,0.0,-0.99765625
14769,2019-11-15 01:25:48,0.01953125,0.0,-0.9953125
14772,2019-11-15 01:25:49,0.01953125,0.0,-0.99296875
14776,2019-11-15 01:25:50,0.01953125,0.0,-0.99296875
14780,2019-11-15 01:25:51,0.01953125,0.0,-0.9953125
14784,2019-11-15 01:25:52,0.01953125,0.0,-0.9953125
14788,2019-11-15 01:25:54,0.01953125,0.0,-0.99765625
14795,2019-11-15 01:25:56,0.01953125,0.0,-1.0
14799,2019-11-15 01:25:57,0.01953125,0.0,-1.0
14803,2019-11-15 01:25:59,0.01953125,0.0,-1.0
14807,2019-11-15 01:26:00,0.01953125,0.0,-1.00390625
14811,2019-11-15 01:26:01,0.01953125,-0.0015625,-1.00390625
14815,2019-11-15 01:26:02,0.01953125,-0.0015625,-1.00390625
14819,2019-11-15 01:26:03,0.01953125,-0.0015625,-1.00390625
14823,2019-11-15 01:26:05,0.01953125,-0.0015625,-1.00546875
14827,2019-11-15 01:26:06,0.01953125,-0.0015625,-1.0015625
14831,2019-11-15 01:26:07,0.01953125,0.0,-1.0015625
14835,2019-11-15 01:26:08,0.01953125,0.0,-1.0015625
14839,2019-11-15 01:26:10,0.01953125,0.0,-0.99921875
14842,2019-11-15 01:26:11,0.01953125,0.0,-0.99765625
14846,2019-11-15 01:26:12,0.01953125,0.0,-0.99765625
14850,2019-11-15 01:26:14,0.01953125,0.0,-0.99765625
14854,2019-11-15 01:26:15,0.01953125,-0.0015625,-0.99765625
14861,2019-11-15 01:26:17,0.01953125,-0.0015625,-1.0
14865,2019-11-15 01:26:18,0.01953125,-0.0015625,-1.0
14868,2019-11-15 01:26:20,0.01953125,-0.0015625,-1.0
14872,2019-11-15 01:26:21,0.01953125,-0.0015625,-1.0
14876,2019-11-15 01:26:22,0.0171875,0.0,-1.0
14880,2019-11-15 01:26:23,0.0171875,0.0,-1.0
14883,2019-11-15 01:26:25,0.0171875,0.0,-1.0
14887,2019-11-15 01:26:26,0.0171875,0.0,-1.0
14891,2019-11-15 01:26:27,0.0171875,0.0,-1.0
14895,2019-11-15 01:26:28,0.01953125,0.0,-1.0
14899,2019-11-15 01:26:30,0.01953125,0.0,-1.0
14903,2019-11-15 01:26:31,0.0171875,-0.0015625,-1.0
14907,2019-11-15 01:26:32,0.0171875,-0.0015625,-1.0
14911,2019-11-15 01:26:33,0.0171875,-0.0015625,-1.0
14915,2019-11-15 01:26:35,0.0171875,-0.0015625,-1.0
14918,2019-11-15 01:26:36,0.0171875,-0.0015625,-1.0
14921,2019-11-15 01:26:38,0.01953125,-0.0015625,-1.0
14924,2019-11-15 01:26:39,0.01953125,-0.0015625,-1.0
14928,2019-11-15 01:26:41,0.01953125,-0.0015625,-1.0
14932,2019-11-15 01:26:42,0.01953125,-0.0015625,-1.0
14936,2019-11-15 01:26:43,0.01953125,-0.0015625,-1.0
14940,2019-11-15 01:26:44,0.01953125,0.0,-1.0
14944,2019-11-15 01:26:45,0.01953125,0.0,-1.0
14948,2019-11-15 01:26:47,0.01953125,0.0,-1.0
14950,2019-11-15 01:26:48,0.01953125,0.0,-1.0
14954,2019-11-15 01:26:49,0.0171875,0.0,-1.0
14958,2019-11-15 01:26:50,0.0171875,0.0,-1.0
14965,2019-11-15 01:26:53,0.0171875,0.0,-1.0
14968,2019-11-15 01:26:54,0.0171875,0.0,-1.0
14972,2019-11-15 01:26:56,0.0171875,0.0,-1.0
14979,2019-11-15 01:26:58,0.01953125,0.0,-1.0
14982,2019-11-15 01:27:00,0.01953125,0.0,-1.0
14986,2019-11-15 01:27:01,0.01953125,-0.0015625,-0.99765625
14989,2019-11-15 01:27:02,0.01953125,-0.0015625,-0.99765625
14993,2019-11-15 01:27:03,0.01953125,-0.0015625,-0.99765625
14997,2019-11-15 01:27:05,0.01953125,-0.0015625,-0.99765625
15000,2019-11-15 01:27:06,0.01953125,-0.0015625,-0.99765625
15004,2019-11-15 01:27:07,0.01953125,0.0,-1.0
15008,2019-11-15 01:27:09,0.01953125,0.0,-1.0
15012,2019-11-15 01:27:10,0.01953125,0.0,-1.0
15016,2019-11-15 01:27:11,0.01953125,0.0,-1.0
15019,2019-11-15 01:27:12,0.01953125,0.0,-1.0
15023,2019-11-15 01:27:13,0.01953125,0.0,-1.0
15027,2019-11-15 01:27:14,0.01953125,0.0,-1.0
15031,2019-11-15 01:27:16,0.01953125,0.0,-1.0
15035,2019-11-15 01:27:17,0.01953125,0.0,-1.0
15039,2019-11-15 01:27:18,0.01953125,0.0,-1.0
15043,2019-11-15 01:27:19,0.01953125,0.0,-1.0
15047,2019-11-15 01:27:21,0.01953125,0.0,-1.0
15050,2019-11-15 01:27:22,0.01953125,0.0,-1.0
15054,2019-11-15 01:27:23,0.01953125,0.0,-1.0
15058,2019-11-15 01:27:24,0.01953125,-0.0015625,-1.0
15062,2019-11-15 01:27:25,0.01953125,-0.0015625,-1.0
15066,2019-11-15 01:27:26,0.01953125,-0.0015625,-1.0
15070,2019-11-15 01:27:28,0.01953125,-0.0015625,-1.0
15074,2019-11-15 01:27:29,0.01953125,-0.003125,-1.0
15081,2019-11-15 01:27:32,0.01953125,-0.003125,-1.0
15085,2019-11-15 01:27:33,0.01953125,-0.0046875,-1.0
15091,2019-11-15 01:27:36,0.01953125,-0.0046875,-1.0
15095,2019-11-15 01:27:37,0.01953125,-0.0046875,-1.0
15099,2019-11-15 01:27:39,0.01953125,-0.003125,-1.0
15102,2019-11-15 01:27:40,0.01953125,-0.0015625,-1.0
15106,2019-11-15 01:27:41,0.01953125,0.0,-1.0
15109,2019-11-15 01:27:43,0.01953125,-0.0015625,-1.0
15116,2019-11-15 01:27:45,0.01953125,-0.0015625,-0.99765625
15120,2019-11-15 01:27:46,0.01953125,-0.003125,-0.99765625
15124,2019-11-15 01:27:48,0.01953125,-0.0046875,-0.9953125
15127,2019-11-15 01:27:49,0.01953125,-0.00625,-0.9953125
15131,2019-11-15 01:27:50,0.01953125,-0.00625,-0.996875
15135,2019-11-15 01:27:51,0.01953125,-0.00625,-0.996875
15139,2019-11-15 01:27:52,0.01953125,-0.0046875,-0.99453125
15143,2019-11-15 01:27:54,0.01953125,-0.003125,-0.996875
15147,2019-11-15 01:27:55,0.01953125,-0.0015625,-0.996875
15150,2019-11-15 01:27:56,0.01953125,0.0,-0.9953125
15154,2019-11-15 01:27:57,0.01953125,0.0,-0.99765625
15158,2019-11-15 01:27:58,0.01953125,-0.0015625,-1.0
15162,2019-11-15 01:28:00,0.01953125,-0.0015625,-1.0
15165,2019-11-15 01:28:01,0.01953125,-0.0015625,-1.0
15169,2019-11-15 01:28:02,0.01953125,-0.0015625,-1.0
15172,2019-11-15 01:28:03,0.01953125,-0.0015625,-1.0
15176,2019-11-15 01:28:05,0.01953125,0.0,-1.0
15180,2019-11-15 01:28:06,0.01953125,-0.0015625,-1.0
15184,2019-11-15 01:28:07,0.01953125,-0.0015625,-0.99765625
15188,2019-11-15 01:28:08,0.01953125,-0.0015625,-0.99765625
15191,2019-11-15 01:28:09,0.01953125,-0.0015625,-0.99765625
15194,2019-11-15 01:28:11,0.01953125,-0.003125,-0.99765625
15198,2019-11-15 01:28:12,0.01953125,-0.0015625,-0.99765625
15202,2019-11-15 01:28:13,0.01953125,-0.0015625,-1.0
15206,2019-11-15 01:28:14,0.01953125,-0.0015625,-1.0
15210,2019-11-15 01:28:15,0.01953125,-0.0015625,-1.0
15214,2019-11-15 01:28:16,0.01953125,-0.0015625,-1.0
15218,2019-11-15 01:28:18,0.0171875,-0.0015625,-0.99765625
15222,2019-11-15 01:28:19,0.0171875,-0.0015625,-0.99765625
15226,2019-11-15 01:28:20,0.0171875,-0.0015625,-0.99765625
15229,2019-11-15 01:28:21,0.0171875,-0.0015625,-0.99765625
15233,2019-11-15 01:28:23,0.0171875,0.0,-0.99765625
15237,2019-11-15 01:28:24,0.01953125,0.0,-1.0
15241,2019-11-15 01:28:25,0.01953125,0.0,-1.0
15247,2019-11-15 01:28:27,0.01953125,0.0,-1.0
15251,2019-11-15 01:28:29,0.01953125,0.0,-0.99765625
15255,2019-11-15 01:28:30,0.01953125,-0.0015625,-0.99765625
15259,2019-11-15 01:28:31,0.01953125,-0.003125,-0.99765625
15263,2019-11-15 01:28:32,0.01953125,-0.003125,-0.99765625
15267,2019-11-15 01:28:33,0.01953125,-0.003125,-0.99765625
15270,2019-11-15 01:28:34,0.01953125,-0.003125,-0.99765625
15274,2019-11-15 01:28:36,0.01953125,-0.0015625,-0.99765625
15278,2019-11-15 01:28:37,0.01953125,0.0,-0.99765625
15288,2019-11-15 01:28:41,0.01953125,0.0,-0.99765625
15292,2019-11-15 01:28:42,0.01953125,0.0,-0.99765625
15295,2019-11-15 01:28:43,0.01953125,0.0,-0.99765625
15299,2019-11-15 01:28:44,0.01953125,0.0,-0.99765625
15303,2019-11-15 01:28:46,0.01953125,0.0,-0.99765625
15307,2019-11-15 01:28:47,0.01953125,0.0,-0.99765625
15310,2019-11-15 01:28:48,0.0171875,0.0,-0.99765625
15314,2019-11-15 01:28:50,0.0171875,0.0,-1.0
15317,2019-11-15 01:28:51,0.0171875,0.0,-1.0
15320,2019-11-15 01:28:52,0.0171875,0.0,-1.0
15324,2019-11-15 01:28:53,0.0171875,0.0,-1.0
15328,2019-11-15 01:28:54,0.01953125,0.0,-1.0
15331,2019-11-15 01:28:56,0.01953125,0.0,-1.0
15335,2019-11-15 01:28:57,0.01953125,0.0,-1.0
15339,2019-11-15 01:28:58,0.01953125,0.0,-1.0
15342,2019-11-15 01:28:59,0.01953125,0.0,-1.0
15346,2019-11-15 01:29:00,0.01953125,0.0,-1.0
15350,2019-11-15 01:29:02,0.0171875,0.0,-1.0
15357,2019-11-15 01:29:04,0.0171875,0.0,-1.0
15361,2019-11-15 01:29:05,0.0171875,0.0,-1.0
15365,2019-11-15 01:29:06,0.0171875,-0.0015625,-1.0
15369,2019-11-15 01:29:08,0.01484375,-0.0015625,-1.0
15373,2019-11-15 01:29:09,0.0171875,-0.003125,-1.0
15377,2019-11-15 01:29:10,0.01484375,-0.003125,-1.0
15381,2019-11-15 01:29:11,0.01484375,-0.003125,-1.0
15385,2019-11-15 01:29:12,0.01484375,-0.0015625,-1.0
15389,2019-11-15 01:29:13,0.0171875,-0.003125,-1.0
15393,2019-11-15 01:29:15,0.0171875,-0.0015625,-1.0
15396,2019-11-15 01:29:16,0.01953125,-0.0015625,-1.0
15400,2019-11-15 01:29:17,0.01953125,-0.0015625,-1.0
15404,2019-11-15 01:29:18,0.01953125,-0.0015625,-1.0
15407,2019-11-15 01:29:19,0.01953125,0.0,-1.0
15411,2019-11-15 01:29:20,0.01953125,0.0,-1.0
15415,2019-11-15 01:29:22,0.01953125,0.0,-1.0
15419,2019-11-15 01:29:23,0.01953125,-0.0015625,-1.0
15423,2019-11-15 01:29:24,0.01953125,-0.0015625,-1.0
15426,2019-11-15 01:29:25,0.01953125,-0.0015625,-1.0
15430,2019-11-15 01:29:27,0.0171875,-0.0015625,-1.0
15437,2019-11-15 01:29:29,0.0171875,-0.0015625,-1.0
15440,2019-11-15 01:29:30,0.0171875,0.0,-1.0
15444,2019-11-15 01:29:31,0.0171875,0.0,-1.0
15447,2019-11-15 01:29:33,0.0171875,0.0,-1.0
15450,2019-11-15 01:29:34,0.01953125,0.0,-1.0
15454,2019-11-15 01:29:35,0.01953125,0.0,-1.0
15457,2019-11-15 01:29:36,0.01953125,0.0,-1.0
15461,2019-11-15 01:29:38,0.01953125,0.0,-1.0
15465,2019-11-15 01:29:39,0.01953125,-0.0015625,-1.0
15469,2019-11-15 01:29:40,0.01953125,-0.0015625,-1.0
15473,2019-11-15 01:29:41,0.01953125,-0.0015625,-1.0
15476,2019-11-15 01:29:43,0.01953125,-0.0015625,-1.0
15479,2019-11-15 01:29:44,0.01953125,-0.0015625,-1.0
15483,2019-11-15 01:29:45,0.01953125,0.0,-1.0
15487,2019-11-15 01:29:46,0.01953125,0.0,-1.0
15490,2019-11-15 01:29:48,0.01953125,0.0,-1.0
15494,2019-11-15 01:29:49,0.01953125,0.0,-1.0
15498,2019-11-15 01:29:50,0.01953125,0.0,-1.0
15502,2019-11-15 01:29:51,0.01953125,0.0,-1.0
15505,2019-11-15 01:29:52,0.01953125,0.0,-1.0
15509,2019-11-15 01:29:54,0.01953125,0.0,-1.0
15513,2019-11-15 01:29:55,0.01953125,0.0,-1.0
15517,2019-11-15 01:29:56,0.01953125,-0.0015625,-1.0
15521,2019-11-15 01:29:57,0.01953125,-0.003125,-0.99765625
15525,2019-11-15 01:29:59,0.01953125,-0.003125,-0.99765625
15528,2019-11-15 01:30:00,0.01953125,-0.003125,-0.99765625
15532,2019-11-15 01:30:01,0.01953125,-0.003125,-0.99765625
15536,2019-11-15 01:30:02,0.01953125,-0.0015625,-0.99765625
15540,2019-11-15 01:30:03,0.01953125,0.0,-1.0
15544,2019-11-15 01:30:04,0.01953125,0.0,-1.0
15548,2019-11-15 01:30:06,0.0171875,0.0,-1.0
15552,2019-11-15 01:30:07,0.0171875,0.0,-1.0
15556,2019-11-15 01:30:08,0.0171875,0.0,-1.0
15560,2019-11-15 01:30:09,0.0171875,0.0,-1.0
15564,2019-11-15 01:30:11,0.0171875,0.0,-1.0
15568,2019-11-15 01:30:12,0.01953125,0.0,-1.0
15572,2019-11-15 01:30:13,0.01953125,0.0,-1.0
15575,2019-11-15 01:30:15,0.01953125,0.0,-1.0
15579,2019-11-15 01:30:16,0.01953125,0.0,-1.0
15583,2019-11-15 01:30:17,0.01953125,0.0,-1.0
15587,2019-11-15 01:30:19,0.01953125,0.0,-1.0
15591,2019-11-15 01:30:20,0.01953125,0.0,-1.0
15595,2019-11-15 01:30:22,0.01953125,0.0,-1.0
15599,2019-11-15 01:30:23,0.01953125,0.0,-1.0
15603,2019-11-15 01:30:25,0.01953125,0.0,-1.0
15607,2019-11-15 01:30:26,0.01953125,0.0,-1.0
15611,2019-11-15 01:30:28,0.01953125,0.0,-1.0
15615,2019-11-15 01:30:29,0.01953125,0.0,-1.0015625
15619,2019-11-15 01:30:30,0.01953125,0.0,-1.0015625
15623,2019-11-15 01:30:32,0.01953125,0.0,-1.0015625
15627,2019-11-15 01:30:33,0.0171875,0.0,-1.0015625
15631,2019-11-15 01:30:34,0.0171875,0.0,-1.0015625
15635,2019-11-15 01:30:35,0.0171875,0.0,-1.0
15639,2019-11-15 01:30:37,0.0171875,0.0,-1.0
15643,2019-11-15 01:30:38,0.0171875,0.0,-1.0
15646,2019-11-15 01:30:39,0.01953125,0.0,-1.0
15650,2019-11-15 01:30:41,0.0171875,0.0,-1.0
15654,2019-11-15 01:30:42,0.0171875,0.0,-1.0
15657,2019-11-15 01:30:43,0.0171875,0.0,-1.0
15664,2019-11-15 01:30:47,0.0171875,0.0,-1.0
15667,2019-11-15 01:30:48,0.0171875,0.0,-0.99765625
15671,2019-11-15 01:30:49,0.01953125,0.0,-0.99765625
15674,2019-11-15 01:30:50,0.01953125,0.0,-0.9953125
15678,2019-11-15 01:30:52,0.01953125,0.0,-0.9953125
15682,2019-11-15 01:30:53,0.01953125,0.0,-0.9953125
15686,2019-11-15 01:30:54,0.01953125,-0.0015625,-0.99765625
15690,2019-11-15 01:30:56,0.01953125,-0.0015625,-0.99765625
15693,2019-11-15 01:30:57,0.01953125,-0.0015625,-1.0
15696,2019-11-15 01:30:58,0.01953125,-0.0015625,-1.0
15700,2019-11-15 01:30:59,0.01953125,-0.0015625,-0.99765625
15704,2019-11-15 01:31:01,0.01953125,0.0,-0.99765625
15707,2019-11-15 01:31:02,0.01953125,0.0,-0.99765625
15710,2019-11-15 01:31:04,0.01953125,0.0,-0.99765625
15714,2019-11-15 01:31:05,0.01953125,0.0,-0.99765625
15718,2019-11-15 01:31:07,0.01953125,0.0,-1.0
15723,2019-11-15 01:31:09,0.01953125,0.0,-1.0
15727,2019-11-15 01:31:10,0.01953125,-0.0015625,-1.0
15736,2019-11-15 01:31:14,0.02109375,-0.0015625,-1.0
15739,2019-11-15 01:31:15,0.02109375,-0.0015625,-1.0
15742,2019-11-15 01:31:17,0.02109375,-0.0015625,-0.99765625
15746,2019-11-15 01:31:18,0.02109375,-0.0015625,-0.99765625
15749,2019-11-15 01:31:20,0.02109375,0.0,-0.99765625
15753,2019-11-15 01:31:21,0.01953125,0.0,-0.99765625
15762,2019-11-15 01:31:25,0.01953125,0.0,-0.99765625
15765,2019-11-15 01:31:26,0.01953125,0.0,-1.0
15769,2019-11-15 01:31:27,0.01953125,0.0,-1.0
15773,2019-11-15 01:31:28,0.01953125,0.0,-1.0
15777,2019-11-15 01:31:30,0.01953125,0.0,-1.0
15780,2019-11-15 01:31:31,0.01953125,0.0,-1.0
15784,2019-11-15 01:31:32,0.0171875,0.0,-1.0
15788,2019-11-15 01:31:34,0.0171875,-0.0015625,-1.0
15792,2019-11-15 01:31:35,0.0171875,-0.0015625,-1.0
15797,2019-11-15 01:31:37,0.0171875,-0.0015625,-1.0
15800,2019-11-15 01:31:39,0.0171875,-0.0015625,-1.0
15803,2019-11-15 01:31:41,0.01953125,-0.0015625,-1.0
15807,2019-11-15 01:31:42,0.02109375,0.0,-1.0
15811,2019-11-15 01:31:43,0.02109375,0.0,-1.0
15814,2019-11-15 01:31:44,0.02109375,0.0,-1.0
15818,2019-11-15 01:31:45,0.02109375,0.0,-1.0
15822,2019-11-15 01:31:46,0.02109375,0.0,-1.0
15826,2019-11-15 01:31:47,0.01953125,0.0,-0.9953125
15830,2019-11-15 01:31:49,0.01953125,0.0,-0.9953125
15834,2019-11-15 01:31:50,0.01953125,0.0,-0.9953125
15837,2019-11-15 01:31:51,0.01953125,0.0,-0.9953125
15840,2019-11-15 01:31:53,0.01953125,0.0,-0.9953125
15843,2019-11-15 01:31:54,0.01953125,0.0,-1.0
15847,2019-11-15 01:31:55,0.01953125,0.0,-1.0
15851,2019-11-15 01:31:56,0.01953125,0.0,-1.0
15855,2019-11-15 01:31:57,0.01953125,0.0,-1.0
15862,2019-11-15 01:32:01,0.01953125,0.0,-1.0
15866,2019-11-15 01:32:02,0.01953125,0.0,-1.0
15870,2019-11-15 01:32:03,0.01953125,0.0,-1.0
15873,2019-11-15 01:32:04,0.01953125,0.0,-1.0
15877,2019-11-15 01:32:06,0.01953125,-0.0015625,-1.0
15881,2019-11-15 01:32:07,0.01953125,-0.0015625,-1.0
15884,2019-11-15 01:32:08,0.01953125,-0.0015625,-1.0
15888,2019-11-15 01:32:09,0.01953125,-0.0015625,-1.0
15892,2019-11-15 01:32:10,0.01953125,-0.0015625,-1.0
15896,2019-11-15 01:32:12,0.01953125,0.0,-1.0
15900,2019-11-15 01:32:13,0.01953125,0.0,-1.0
15904,2019-11-15 01:32:14,0.01953125,0.0,-1.0
15908,2019-11-15 01:32:15,0.01953125,0.0,-1.0
15911,2019-11-15 01:32:17,0.01953125,0.0,-1.0
15915,2019-11-15 01:32:18,0.01953125,0.0,-1.0
15919,2019-11-15 01:32:19,0.01953125,0.0,-1.0
15922,2019-11-15 01:32:20,0.01953125,0.0,-1.0
15926,2019-11-15 01:32:22,0.01953125,0.0,-1.0
15930,2019-11-15 01:32:24,0.01953125,0.0,-1.0
15934,2019-11-15 01:32:25,0.01953125,0.0,-1.0
15937,2019-11-15 01:32:26,0.01953125,0.0,-1.0
15940,2019-11-15 01:32:27,0.01953125,0.0,-1.0
15944,2019-11-15 01:32:29,0.01953125,0.0,-1.0
15948,2019-11-15 01:32:30,0.01953125,0.0,-1.0
15952,2019-11-15 01:32:31,0.01953125,0.0,-1.0
15956,2019-11-15 01:32:32,0.01953125,0.0,-1.0
15960,2019-11-15 01:32:37,0.01953125,0.0,-0.99765625
15963,2019-11-15 01:32:39,0.01953125,0.0,-0.99765625
15965,2019-11-15 01:32:40,0.01953125,0.0,-0.99765625
15969,2019-11-15 01:32:41,0.01953125,0.0,-0.99765625
15972,2019-11-15 01:32:42,0.01953125,0.0,-0.99765625
15976,2019-11-15 01:32:44,0.01953125,0.0,-1.0
15980,2019-11-15 01:32:45,0.01953125,0.0,-1.0
15984,2019-11-15 01:32:46,0.01953125,0.0,-1.0
15987,2019-11-15 01:32:47,0.01953125,0.0,-1.0
15991,2019-11-15 01:32:49,0.01953125,0.0,-1.0
15995,2019-11-15 01:32:50,0.0171875,0.0,-0.99765625
15999,2019-11-15 01:32:51,0.0171875,0.0,-0.99765625
16003,2019-11-15 01:32:52,0.0171875,0.0,-0.99765625
16007,2019-11-15 01:32:53,0.0171875,0.0,-0.99765625
16011,2019-11-15 01:32:55,0.0171875,0.0,-0.99765625
16015,2019-11-15 01:32:56,0.01953125,0.0,-1.0
16019,2019-11-15 01:32:57,0.01953125,0.0,-0.99765625
16023,2019-11-15 01:32:58,0.01953125,0.0,-0.99765625
16027,2019-11-15 01:33:00,0.01953125,0.0,-0.99765625
16031,2019-11-15 01:33:02,0.01953125,-0.0015625,-0.99765625
16035,2019-11-15 01:33:03,0.01953125,-0.003125,-0.99765625
16039,2019-11-15 01:33:04,0.01953125,-0.003125,-1.0
16043,2019-11-15 01:33:05,0.01953125,-0.003125,-1.0
16047,2019-11-15 01:33:07,0.01953125,-0.003125,-1.0
16049,2019-11-15 01:33:08,0.01953125,-0.0015625,-1.0
16053,2019-11-15 01:33:09,0.01953125,0.0,-1.0
16057,2019-11-15 01:33:11,0.02109375,0.0,-1.0
16061,2019-11-15 01:33:12,0.02109375,0.0,-1.0
16065,2019-11-15 01:33:13,0.02109375,0.0,-0.99765625
16069,2019-11-15 01:33:14,0.02109375,0.0,-0.99765625
16072,2019-11-15 01:33:16,0.02109375,0.0,-0.99765625
16076,2019-11-15 01:33:17,0.01953125,0.0,-0.9953125
16079,2019-11-15 01:33:19,0.01953125,0.0,-0.9953125
16083,2019-11-15 01:33:20,0.0171875,0.0,-0.9953125
16087,2019-11-15 01:33:21,0.0171875,0.0,-0.9953125
16090,2019-11-15 01:33:23,0.0171875,0.0,-0.990625
16094,2019-11-15 01:33:25,0.0171875,0.0,-0.99296875
16098,2019-11-15 01:33:27,0.0171875,0.0,-0.99296875
16102,2019-11-15 01:33:29,0.01953125,0.0,-0.9953125
16112,2019-11-15 01:33:34,0.01953125,0.0,-0.9953125
16116,2019-11-15 01:33:36,0.01953125,0.0,-1.0
16120,2019-11-15 01:33:37,0.01953125,0.0,-1.0
16123,2019-11-15 01:33:38,0.01953125,-0.0015625,-1.0
16127,2019-11-15 01:33:39,0.01953125,-0.0015625,-1.0
16133,2019-11-15 01:33:42,0.01953125,-0.0015625,-1.0
16137,2019-11-15 01:33:43,0.01953125,-0.0015625,-1.0
16144,2019-11-15 01:33:46,0.01953125,-0.0015625,-1.0
16147,2019-11-15 01:33:47,0.01953125,0.0,-1.0
16151,2019-11-15 01:33:49,0.01953125,0.0,-1.0
16155,2019-11-15 01:33:50,0.01953125,0.0,-1.0
16159,2019-11-15 01:33:51,0.01953125,0.0,-1.0
16162,2019-11-15 01:33:53,0.01953125,0.0,-1.0
16165,2019-11-15 01:33:54,0.01953125,0.0,-1.0
16169,2019-11-15 01:33:55,0.01953125,0.0,-1.0
16173,2019-11-15 01:33:57,0.01953125,0.0,-1.0
16177,2019-11-15 01:33:58,0.01953125,0.0,-1.0
16181,2019-11-15 01:33:59,0.01953125,-0.0015625,-1.0
16185,2019-11-15 01:34:00,0.01953125,-0.0015625,-1.0
16188,2019-11-15 01:34:02,0.01953125,-0.0015625,-1.0
16192,2019-11-15 01:34:03,0.01953125,-0.0015625,-1.0
